LAC,CI,longitude,latitude
6218.0,61761.0,121.486575,31.24758
6305.0,60337.0,121.515411,31.267641
6230.0,55795.0,,
6230.0,55794.0,,
6273.0,63569.0,121.499661,31.396951
6246.0,61779.0,121.457771,31.237771
6246.0,61793.0,121.455831,31.241111
6246.0,61764.0,121.461111,31.223611
6246.0,61474.0,121.476501,31.200011
6270.0,54515.0,121.423131,31.457151
6215.0,37827.0,121.236618,31.184603
6343.0,38193.0,121.381641,31.322091
6230.0,54817.0,,
6156.0,16404.0,,
6156.0,16405.0,,
6318.0,60387.0,,
6348.0,65009.0,121.555481,31.177641
6318.0,60386.0,,
6290.0,50305.0,121.483926,31.213768
6292.0,58595.0,121.484376,31.229598
6243.0,54417.0,121.450679,31.192496
6209.0,58641.0,121.450731,31.220793
6290.0,50307.0,121.483926,31.213768
6282.0,27666.0,121.57538,31.249748
6282.0,27619.0,121.54077,31.2366
6180.0,52625.0,121.398441,31.210851
6392.0,50914.0,121.512461,31.307631
6392.0,50929.0,121.509971,31.308301
6392.0,50931.0,121.509971,31.308301
6392.0,50913.0,121.512461,31.307631
6167.0,2161.0,121.419991,31.194661
6167.0,2162.0,121.419991,31.194661
6217.0,62210.0,121.464772,31.253383
6324.0,62690.0,121.447922,31.280413
6324.0,62691.0,121.447922,31.280413
6339.0,42099.0,121.618321,31.259943
6348.0,64930.0,121.578441,31.152061
6324.0,64562.0,121.437291,31.283331
6211.0,739.0,121.271436,31.170074
6187.0,13587.0,121.112203,31.139336
6187.0,13586.0,121.112203,31.139336
6187.0,13585.0,121.112203,31.139336
6152.0,42532.0,121.296971,31.194811
6209.0,60595.0,121.489011,31.237111
6209.0,60594.0,121.489011,31.237111
6150.0,8626.0,121.382159,31.159267
6150.0,8625.0,121.382159,31.159267
6392.0,49875.0,121.513288,31.322525
6392.0,49873.0,121.513288,31.322525
6305.0,60273.0,121.528291,31.254831
6238.0,62483.0,121.636293,30.912996
6270.0,51841.0,121.450951,31.396291
6239.0,50113.0,121.741491,30.959371
6341.0,5089.0,121.429985,31.636357
6296.0,54129.0,121.44251,30.9344
6170.0,54099.0,121.00777,30.89237
6341.0,4867.0,121.57144,31.58125
6170.0,53554.0,121.08609,30.95591
6349.0,49667.0,121.769196,31.121011
6238.0,62322.0,121.68397,30.88354
6357.0,9666.0,121.723682,31.573787
6341.0,4737.0,121.54745,31.55752
6237.0,61187.0,121.59713,30.97361
6351.0,57825.0,121.86486,30.92916
6317.0,15297.0,121.796801,31.150631
6239.0,49778.0,121.65511,30.94724
6291.0,53457.0,121.47416,31.21928
6246.0,61476.0,121.476501,31.200011
6167.0,17937.0,121.366241,31.183721
6163.0,961.0,121.245896,31.340016
6163.0,979.0,121.249635,31.332736
6163.0,978.0,121.249635,31.332736
6163.0,1889.0,121.259301,31.351461
6163.0,977.0,121.249635,31.332736
6163.0,962.0,121.245896,31.340016
6163.0,963.0,121.245896,31.340016
6263.0,1219.0,121.40076,31.17481
6263.0,1217.0,121.40191,31.17019
6164.0,26769.0,121.318961,31.234661
6350.0,54418.0,121.71111,31.04706
6156.0,46449.0,121.30233,31.00846
6146.0,53393.0,121.311496,31.017473
6146.0,12354.0,121.31659,31.0652
6357.0,8979.0,121.90672,31.52834
6146.0,12353.0,121.31659,31.0652
6146.0,12387.0,121.316183,31.060095
6340.0,34449.0,121.564441,31.260841
6318.0,58083.0,121.532651,31.154741
6318.0,58065.0,121.532651,31.154741
6169.0,12387.0,121.363733,31.245713
6169.0,12386.0,121.363733,31.245713
6169.0,12402.0,121.381721,31.240176
6169.0,12530.0,121.361843,31.246271
6169.0,12418.0,121.381721,31.240176
6169.0,13825.0,121.368621,31.239861
6169.0,12435.0,121.371626,31.240444
6169.0,12433.0,121.371626,31.240444
6169.0,12434.0,121.371626,31.240444
6169.0,12450.0,121.370441,31.244561
6169.0,12449.0,121.370441,31.244561
6169.0,12625.0,121.378391,31.246735
6169.0,12610.0,121.378391,31.246735
6169.0,12626.0,121.378391,31.246735
6169.0,12627.0,121.378391,31.246735
6148.0,257.0,121.18814,31.05818
6187.0,13458.0,121.113753,31.08222
6187.0,26481.0,,
6147.0,8339.0,121.233835,31.054546
6151.0,21986.0,121.309892,31.181857
6150.0,8274.0,121.380923,31.170871
6150.0,8275.0,121.380923,31.170871
6150.0,8273.0,121.380923,31.170871
6150.0,8450.0,121.380923,31.170871
6150.0,8451.0,121.380923,31.170871
6150.0,8449.0,121.380923,31.170871
6151.0,23169.0,121.317581,31.210511
6182.0,14817.0,121.162641,31.303771
6344.0,41105.0,121.336461,31.392876
6344.0,41106.0,121.336461,31.392876
6344.0,41107.0,121.336461,31.392876
6262.0,9841.0,,
6243.0,56209.0,121.451031,31.189111
6186.0,53954.0,121.436851,31.181381
6231.0,52611.0,121.406451,31.233951
6231.0,52609.0,121.406451,31.233951
6231.0,52612.0,121.406451,31.233951
6186.0,53938.0,121.431691,31.197261
6231.0,52613.0,121.406451,31.233951
6186.0,53939.0,121.431691,31.197261
6186.0,53953.0,121.436851,31.181381
6163.0,1857.0,121.257951,31.356171
6163.0,1858.0,121.257951,31.356171
6147.0,10098.0,121.217921,31.056661
6165.0,37425.0,121.349977,31.10112
6162.0,29889.0,121.238911,31.112121
6162.0,29890.0,121.238911,31.112121
6162.0,29921.0,121.239981,31.102441
6187.0,26369.0,,
6147.0,9953.0,121.253461,31.064751
6346.0,16961.0,121.30776,31.35427
6346.0,16963.0,121.30776,31.35427
6155.0,60657.0,121.530061,31.228471
6146.0,55043.0,121.321261,31.025431
6156.0,46419.0,121.28561,30.99878
6146.0,54290.0,121.307899,31.028775
6146.0,54305.0,121.32383,31.03696
6146.0,54257.0,121.30774,31.01286
6146.0,54307.0,121.32383,31.03696
6146.0,54321.0,121.312384,31.023645
6156.0,46417.0,121.28561,30.99878
6156.0,46403.0,121.29499,31.00977
6146.0,54323.0,121.312384,31.023645
6146.0,54370.0,121.312384,31.023645
6169.0,39281.0,121.380261,31.277651
6166.0,33041.0,121.356843,31.257068
6166.0,33521.0,121.359261,31.259311
6166.0,8290.0,121.359025,31.240906
6183.0,20449.0,,
6183.0,20451.0,,
6183.0,8163.0,,
6183.0,8162.0,,
6183.0,8113.0,,
6183.0,8115.0,,
6183.0,8161.0,,
6183.0,8179.0,,
6150.0,12625.0,121.377846,31.164765
6150.0,14226.0,121.377739,31.1674
6276.0,10097.0,121.237631,31.389931
6212.0,22882.0,121.306411,31.211091
6210.0,25219.0,121.310778,31.168313
6215.0,37682.0,121.29291,31.18853
6215.0,37681.0,121.29291,31.18853
6212.0,21473.0,121.304822,31.211546
6210.0,25202.0,121.310778,31.168313
6274.0,4995.0,121.3142,31.47272
6274.0,4978.0,121.307569,31.447852
6274.0,4962.0,121.295208,31.463937
6276.0,8210.0,121.212868,31.414681
6276.0,9089.0,121.203753,31.408941
6276.0,9042.0,121.23236,31.40841
6276.0,8738.0,121.239749,31.388831
6276.0,9041.0,121.23236,31.40841
6276.0,9793.0,121.236361,31.388981
6276.0,8290.0,121.234213,31.401595
6276.0,8578.0,121.229068,31.39455
6276.0,8579.0,121.229068,31.39455
6274.0,4914.0,121.303618,31.437664
6276.0,8833.0,121.248191,31.392415
6276.0,8978.0,121.251178,31.394405
6276.0,8977.0,121.251178,31.394405
6276.0,8979.0,121.251178,31.394405
6276.0,8835.0,121.248191,31.392415
6303.0,24787.0,121.559593,31.36056
6218.0,62897.0,121.486638,31.164194
6335.0,786.0,121.701423,31.187037
6303.0,24786.0,121.559593,31.36056
6184.0,50403.0,121.483088,31.180991
6147.0,22601.0,121.194041,31.053881
6345.0,5043.0,121.443769,31.326809
6251.0,13041.0,121.418289,31.126068
6281.0,49299.0,121.640642,31.086411
6251.0,13042.0,121.418289,31.126068
6212.0,4547.0,121.307995,31.242096
6212.0,4545.0,121.307995,31.242096
6255.0,37026.0,121.438683,31.30123
6255.0,37025.0,121.438683,31.30123
6212.0,8819.0,121.243109,31.239284
6211.0,401.0,121.26443,31.17218
6211.0,13969.0,121.235861,31.139491
6211.0,13937.0,121.223741,31.158671
6211.0,13954.0,121.224041,31.161571
6181.0,37233.0,121.09501,31.19819
6181.0,37251.0,121.131254,31.191504
6181.0,33539.0,121.225013,31.243593
6181.0,37249.0,121.131254,31.191504
6181.0,37267.0,121.131254,31.191504
6181.0,37265.0,121.131254,31.191504
6181.0,36899.0,121.139034,31.200945
6181.0,37411.0,121.07491,31.19581
6208.0,52772.0,121.408281,31.207291
6208.0,52773.0,121.408281,31.207291
6224.0,6497.0,121.178171,31.028641
6224.0,6417.0,121.189391,31.024111
6224.0,6481.0,121.201641,31.018071
6224.0,6449.0,121.197251,31.020411
6244.0,61985.0,121.420053,31.186857
6239.0,50225.0,121.663362,31.024511
6329.0,61794.0,121.519961,31.219023
6171.0,61217.0,121.318795,30.928815
6356.0,114.0,121.29107,31.82016
6213.0,49682.0,121.468106,31.24319
6153.0,59233.0,121.498811,31.275421
6324.0,61729.0,121.460273,31.287176
6353.0,62082.0,121.43944,31.270341
6213.0,52913.0,121.478031,31.253471
6208.0,49731.0,121.405651,31.20628
6242.0,57730.0,121.428544,31.191292
6302.0,29618.0,121.57316,31.28026
6214.0,53745.0,121.448723,31.267893
6216.0,61105.0,121.521881,31.150931
6299.0,56161.0,121.460831,31.220501
6152.0,42563.0,121.295251,31.196404
6255.0,41969.0,121.396736,31.309671
6282.0,27521.0,121.520171,31.240901
6245.0,41906.0,121.413887,31.200176
6299.0,61473.0,121.464608,31.240808
6350.0,54227.0,121.780693,31.050062
6236.0,54418.0,121.59428,30.91174
6237.0,58178.0,121.488944,31.024028
6281.0,52993.0,121.601301,31.075371
6251.0,9011.0,121.372956,31.124164
6189.0,17249.0,121.05169,31.11234
6262.0,9777.0,121.406941,31.154011
6164.0,38003.0,121.370761,31.274321
6176.0,929.0,121.12323,31.18458
6212.0,8259.0,121.257664,31.247984
6187.0,13251.0,121.11801,31.07509
6149.0,17793.0,121.347081,31.138211
6294.0,45651.0,121.33691,30.73464
6163.0,28769.0,121.279078,31.334037
6254.0,49538.0,121.387736,31.279428
6276.0,9091.0,121.203753,31.408941
6176.0,5026.0,121.043845,31.116225
6255.0,4433.0,121.403416,31.284925
6165.0,38785.0,,
6237.0,61363.0,121.527854,31.013239
6352.0,62082.0,122.060651,30.637891
6339.0,41426.0,121.642915,31.253007
6180.0,51889.0,121.399101,31.207951
6352.0,62658.0,121.800661,30.896311
6363.0,54003.0,121.516069,31.300992
6217.0,63665.0,121.470011,31.261811
6270.0,54178.0,121.416621,31.405881
6184.0,50017.0,121.49791,31.17426
6180.0,52097.0,121.398881,31.207481
6217.0,61521.0,121.478274,31.261382
6209.0,57939.0,121.45257,31.22264
6362.0,42579.0,121.496301,31.293661
6184.0,53794.0,121.514578,31.196425
6304.0,61890.0,121.602928,31.309098
6348.0,65010.0,121.555481,31.177641
6159.0,53202.0,,
6318.0,60385.0,,
6304.0,61889.0,121.602928,31.309098
6348.0,65011.0,121.555481,31.177641
6362.0,42710.0,121.508441,31.284431
6353.0,63522.0,121.406221,31.276001
6255.0,6065.0,121.414461,31.290351
6157.0,54626.0,121.532841,31.212135
6303.0,28578.0,121.585319,31.351133
6157.0,54627.0,121.532841,31.212135
6314.0,64995.0,121.53895,31.21732
6151.0,24723.0,121.324082,31.194646
6151.0,24722.0,121.324082,31.194646
6163.0,1825.0,121.259861,31.330441
6340.0,33332.0,,
6340.0,33333.0,,
6217.0,62211.0,121.464772,31.253383
6180.0,60449.0,121.390671,31.229381
6175.0,33506.0,121.162581,30.972471
6145.0,50146.0,121.411707,31.074272
6175.0,33505.0,121.162581,30.972471
6145.0,50145.0,121.411707,31.074272
6152.0,46673.0,121.304911,31.187731
6164.0,17729.0,121.347051,31.297866
6163.0,29395.0,121.276741,31.351539
6164.0,17730.0,121.347051,31.297866
6303.0,26065.0,121.551484,31.359356
6391.0,46578.0,121.483026,31.331071
6334.0,36961.0,121.638873,31.191454
6391.0,46579.0,121.483026,31.331071
6216.0,57521.0,121.520232,31.158711
6334.0,36963.0,121.638873,31.191454
6391.0,46577.0,121.483026,31.331071
6303.0,26066.0,121.551484,31.359356
6322.0,58835.0,121.455646,31.301599
6392.0,50833.0,121.520781,31.330311
6146.0,10466.0,121.290261,31.059681
6146.0,10450.0,121.310281,31.067841
6146.0,10467.0,121.290261,31.059681
6184.0,56673.0,121.494771,31.184471
6314.0,62081.0,121.54459,31.24758
6184.0,56641.0,121.494771,31.184471
6165.0,37731.0,121.34473,31.09957
6146.0,13107.0,121.294306,31.042712
6175.0,33571.0,121.169536,30.977175
6146.0,13105.0,121.294306,31.042712
6175.0,33570.0,121.169536,30.977175
6165.0,37730.0,121.34473,31.09957
6175.0,33569.0,121.169536,30.977175
6146.0,13106.0,121.294306,31.042712
6251.0,21041.0,121.418147,31.122632
6153.0,57537.0,121.496531,31.267101
6246.0,61491.0,121.479991,31.183861
6246.0,61745.0,121.471811,31.212591
6344.0,46081.0,121.403953,31.370675
6344.0,46083.0,121.403953,31.370675
6343.0,13267.0,121.364181,31.343138
6343.0,13265.0,121.364181,31.343138
6343.0,13266.0,121.364181,31.343138
6211.0,2225.0,121.269501,31.168771
6292.0,59027.0,121.489071,31.231861
6292.0,59025.0,121.489071,31.231861
6292.0,59029.0,121.489071,31.231861
6167.0,18609.0,121.369081,31.183851
6176.0,4866.0,121.091105,31.14579
6176.0,4867.0,121.091105,31.14579
6176.0,4865.0,121.091105,31.14579
6305.0,60354.0,121.511851,31.276721
6322.0,60689.0,121.483461,31.308511
6146.0,54291.0,121.307899,31.028775
6146.0,54289.0,121.307899,31.028775
6146.0,53281.0,121.301582,31.023175
6146.0,12419.0,121.30805,31.05391
6146.0,53329.0,121.30115,31.014226
6146.0,54034.0,121.33379,31.01584
6146.0,12962.0,121.297332,31.027863
6146.0,12418.0,121.30805,31.05391
6146.0,53315.0,121.301582,31.023175
6146.0,53282.0,121.301582,31.023175
6146.0,53297.0,121.32834,31.03032
6146.0,13059.0,121.321002,31.053981
6146.0,53313.0,121.301582,31.023175
6146.0,53314.0,121.301582,31.023175
6358.0,56819.0,,
6146.0,13010.0,121.28893,31.044268
6146.0,13009.0,121.28893,31.044268
6156.0,45219.0,121.29989,30.98708
6146.0,13011.0,121.28893,31.044268
6169.0,12611.0,121.378391,31.246735
6169.0,12609.0,121.378391,31.246735
6169.0,12595.0,121.353057,31.266586
6169.0,14049.0,121.381481,31.242701
6169.0,14065.0,121.375431,31.245961
6169.0,12466.0,121.370441,31.244561
6318.0,58082.0,121.532651,31.154741
6334.0,40913.0,121.582341,31.170391
6324.0,64643.0,121.440881,31.281631
6189.0,17601.0,121.054081,31.082386
6189.0,17602.0,121.054081,31.082386
6206.0,2001.0,121.440481,31.379221
6208.0,50385.0,121.41501,31.21563
6208.0,50386.0,121.41501,31.21563
6182.0,9394.0,121.128645,31.319522
6182.0,9395.0,121.128645,31.319522
6184.0,51873.0,121.506371,31.191191
6277.0,63057.0,121.398921,31.451441
6344.0,41043.0,121.342911,31.404651
6344.0,41042.0,121.342911,31.404651
6344.0,41041.0,121.342911,31.404651
6155.0,60642.0,121.539432,31.22843
6155.0,60641.0,121.53941,31.22856
6291.0,63458.0,121.493401,31.210401
6291.0,63457.0,121.493401,31.210401
6214.0,56532.0,121.452071,31.259071
6392.0,49283.0,121.5498,31.33105
6305.0,59009.0,121.509721,31.277111
6362.0,43153.0,121.509021,31.296611
