LAC,CI,longitude,latitude
167,52242,121.440966584,31.3002397364
182,23352,121.344239961,31.2382392146
161,11152,121.289954093,31.7833623813
210,47281,121.437643069,31.1942775211
164,31762,121.359694626,31.3828709612
170,12161,121.530917267,31.2221409225
177,20833,121.559266807,31.3527874611
209,20141,121.268434638,31.0253029636
170,21582,121.545291346,31.208557878
171,47373,121.435018596,31.2105088216
213,793,121.413641427,31.1280133077
216,20103,121.452149734,31.1428470945
161,30143,121.412245311,31.6233387364
202,12881,121.29963686,31.0394741579
167,11113,121.454673354,31.2540961979
166,31032,121.539763881,31.2806834998
215,46481,121.448903439,31.1009905244
218,10241,121.307704012,31.1766621023
210,20603,121.438220617,31.1770181237
166,47175,121.522930126,31.289202556
180,32621,121.321127463,31.2332432132
210,45411,121.444060137,31.1780598213
173,51411,121.522864423,31.2191220907
166,47431,121.531308505,31.252203505
203,46922,121.609405333,31.0360766351
161,30873,121.406386591,31.6288593073
209,20251,121.206670542,31.047641474
162,30573,121.681401357,31.243476321
170,47281,121.529033467,31.2210755964
214,13353,121.43202149,30.9638761281
214,12152,121.233007488,30.8069199141
208,45122,121.479138201,31.2069050614
167,51283,121.441391182,31.2471068732
175,10631,121.411760945,31.2305852724
173,29632,121.501133926,31.23696502
216,30142,121.491970552,31.164096995
163,30313,121.464564125,31.2189183116
164,12934,121.42952164,31.3888443387
176,32233,121.558182906,31.155623948
162,20803,121.752604913,31.2015920718
212,20933,121.145460583,31.0881526204
219,23131,121.604696547,31.1750118404
201,30062,121.305855866,31.1242015725
178,24012,121.247166314,31.3500470694
211,13701,121.768982047,31.0483859691
208,43223,121.458290981,31.2165614702
164,20352,121.412443504,31.3764513224
215,20322,121.407790929,31.108063399
162,21863,121.684493413,31.1971904674
171,47931,121.419896287,31.2221681771
179,22033,121.592986744,31.2466975741
173,11561,121.504908939,31.2217065968
210,45271,121.448931868,31.1990017792
207,10181,121.515370748,30.9802333251
210,46783,121.433808807,31.19250156
211,27273,121.936531774,30.889124228
182,45121,121.367888178,31.2528554465
201,30261,121.321117577,31.117584871
215,1903,121.424740042,31.0814815873
212,23262,121.118427347,31.1588509722
210,10791,121.453281461,31.1935808135
169,21613,121.391123153,31.2036876869
177,413,121.645119103,31.2930218986
214,10711,121.444997136,30.933249806
171,31511,121.419865085,31.2081115346
163,48882,121.338563532,31.1943078026
172,32261,121.529879873,31.330518702
174,51442,121.463401992,31.2719346995
209,30393,121.285955396,31.0483311217
216,11902,121.48227478,31.1722491702
171,601,121.437407368,31.2392590851
168,22411,121.431866423,31.249020289
174,30052,121.477189533,31.2645065997
215,25772,121.387941979,31.1057744683
180,32603,121.351890482,31.285403369
201,32071,121.338650126,31.1522966524
168,50881,121.396930883,31.2502024097
174,51912,121.492098646,31.2638939095
179,37841,121.59754092,31.2063875663
171,50501,121.421864335,31.2167644165
205,44621,121.423790087,31.1869285786
213,46511,121.417159158,31.1204979283
173,31202,121.500573961,31.2136458644
204,22231,121.363953582,31.1636068903
168,20413,121.402346017,31.2866795791
181,21983,121.540841854,31.2957668964
180,45082,121.319318152,31.2881335097
168,45631,121.403559061,31.2042030574
173,47404,121.509324085,31.2353195829
170,46571,121.680696154,31.1974634114
161,21273,121.726790813,31.6035346954
177,25581,121.605957912,31.3130935303
213,46081,121.523221118,31.0759760935
176,22101,121.535319627,31.1830702106
167,182,121.462346826,31.2938561156
162,12312,121.687129499,31.2103217547
182,47223,121.325113172,31.1956328555
212,10203,121.198239067,31.0919103383
213,45843,121.589694595,31.06959793
208,28513,121.488933189,31.1869874977
218,28191,121.297165313,31.1917331292
167,21155,121.435741624,31.2578795339
202,20572,121.36010298,30.7727480915
161,12702,121.527361047,31.5968478195
180,32651,121.352638268,31.2417259879
212,32352,121.174520309,31.1409004676
211,23461,121.781926057,31.0486362488
171,21841,121.457374824,31.2336613981
207,28003,121.502016376,30.8314462468
168,45161,121.397231093,31.2509328595
166,46583,121.557225708,31.2816748971
178,11593,121.16161592,31.369943169
165,25553,121.215836754,31.2862889348
171,47041,121.402718638,31.2011114174
167,52512,121.466949274,31.2423333345
214,46851,121.469583096,30.9123352262
161,12162,121.861663746,31.5334995351
217,45611,121.165628232,31.0230809599
176,32611,121.510204735,31.1627716002
175,50912,121.40534238,31.2399199572
169,37004,121.330635375,31.1921016085
167,11701,121.449705362,31.2588379564
209,24271,121.195919892,31.0507309543
205,51271,121.421331982,31.1849092841
211,20913,121.881352423,30.8763781021
203,45432,121.447020211,31.0169858377
166,45962,121.517697351,31.2749819569
162,26961,121.709089626,31.2446752661
174,11512,121.488005482,31.2924877332
171,50032,121.433263547,31.2380337692
217,20191,121.008409658,30.8846447175
204,463,121.347900949,31.1569563088
179,47142,121.597631273,31.2111198172
168,21332,121.375110879,31.2686418809
178,20492,121.268780234,31.3253316508
205,28701,121.409056855,31.1775800766
173,49371,121.502748537,31.2423625917
168,52323,121.395412338,31.2761528344
181,46311,121.527604955,31.2999635714
162,45022,121.635012665,31.2642157772
203,30193,121.420977064,31.0097828935
167,20181,121.462346826,31.2938561156
173,58102,121.489773217,31.2216117736
168,30363,121.406736165,31.2827384531
172,30862,121.455327164,31.3163901609
167,51832,121.440184336,31.2584536639
220,243,121.440224922,31.1510118676
166,46951,121.543502601,31.2805242578
209,33473,121.207447053,31.0214650792
169,31062,121.389461318,31.1980437878
167,31413,121.46658159,31.2566805797
180,20831,121.335555399,31.2952070281
201,33162,121.373321746,31.078013724
166,1072,121.53729104,31.2743271499
212,45321,121.209878977,31.0903309245
205,46783,121.412594481,31.1590900238
174,21101,121.483999882,31.2994519985
177,20013,121.576732758,31.3478596671
170,37491,121.542268927,31.1930175488
166,32421,121.522917854,31.2618712078
167,51553,121.43611213,31.270264358
164,52942,121.491859865,31.3844984425
167,12711,121.4422332,31.2880929732
174,50031,121.475427852,31.2951439651
211,10883,121.869682549,30.8732299123
207,53682,121.730731264,30.8624197108
171,50182,121.460286421,31.2246408615
172,20131,121.544223106,31.3117348619
166,20731,121.540141087,31.2612243608
172,1101,121.437634825,31.3289852936
203,12543,121.596053941,30.9915700276
171,10261,121.458731114,31.2313173904
218,27915,121.297165313,31.1917331292
166,371,121.534859053,31.2775548295
201,20531,121.332593609,31.1194075728
215,21963,121.421024205,31.0926605018
179,40364,121.546648755,31.2240320421
212,33062,121.133872036,31.1459698746
201,45873,121.318212782,31.1365097161
177,141,121.585885043,31.2742133818
165,683,121.276509048,31.2293773151
178,12633,121.16099853,31.3862491964
177,10881,121.567963471,31.2956620573
161,45863,121.3997244,31.6184281346
167,51193,121.437128542,31.2475731872
166,50693,121.548019065,31.273760932
161,13302,121.398076099,31.6451073399
170,46713,121.418858286,31.2370856259
220,20242,121.440224922,31.1510118676
218,30892,121.275002469,31.1698471619
172,20692,121.475538549,31.3072984057
201,46602,121.344511788,31.1361291153
173,27661,121.516986721,31.2377278216
179,22403,121.554269292,31.2367513327
175,30512,121.407979933,31.2117669311
171,46574,121.420725377,31.218596008
173,48711,121.520722762,31.2291229414
168,31514,121.425573585,31.2466453548
170,27045,121.538729661,31.1924260582
169,21011,121.378528512,31.1871282643
175,48483,121.381895825,31.2231392009
177,12081,121.612208278,31.3067330657
166,45661,121.508968373,31.2705461175
207,14682,121.700585396,30.8735963967
208,24112,121.485835216,31.2019838349
218,50051,121.271555097,31.1202785675
210,45753,121.437922648,31.1947173542
171,27414,121.442327058,31.2195728322
170,52092,121.523720206,31.2043926121
201,32943,121.346707329,31.1448377838
210,56221,121.439398945,31.1807483366
214,27332,121.337141675,30.8580345892
174,50612,121.505260684,31.2571515527
205,49663,121.421363083,31.1978256423
180,32181,121.342963123,31.3076958914
212,45361,121.117686963,31.1494965625
219,46402,121.617806677,31.1377377217
207,47901,121.759964282,30.8728159554
174,10841,121.4836181,31.2636984124
166,10102,121.544848602,31.2798307701
172,21591,121.517371714,31.3126879001
211,14643,121.897981332,30.9785173466
161,30352,121.431699017,31.6176757261
169,31613,121.391123153,31.2036876869
179,50164,121.579220038,31.2378132839
205,45111,121.406055873,31.1647436073
167,48371,121.466701512,31.2598216505
206,10841,121.718324287,31.1564252822
211,20013,121.763526358,31.0445661246
176,21921,121.497609173,31.149382558
169,32003,121.414937749,31.2066631205
165,26303,121.325443968,31.1962237695
202,30792,121.30722807,30.9997529951
202,20363,121.280319921,30.7119043287
214,14552,121.465137468,30.9280454415
171,51312,121.448495179,31.2261855154
162,31382,121.688534902,31.2434296992
213,1072,121.418007839,31.1109323045
182,32881,121.318308438,31.2004325315
219,46923,121.603778858,31.2019951244
219,32183,121.625715619,31.1773347364
172,11892,121.544821559,31.3140943335
172,21331,121.541312317,31.3182143372
170,30632,121.564122746,31.193702679
178,54671,121.245886978,31.3545789369
170,36361,121.442637675,31.2333687446
176,32042,121.575460928,31.1820107365
168,46772,121.381148631,31.2656674431
203,21852,121.535544829,31.0148468661
210,27691,121.449799054,31.1886150704
166,25172,121.515034861,31.2514297262
179,30713,121.614734857,31.2546929424
178,11511,121.188920823,31.3714227654
202,13242,121.186666295,30.795048889
179,51702,121.563247133,31.2240286794
210,32002,121.447605181,31.2042367105
165,22563,121.200234269,31.313082868
165,24122,121.203752016,31.242427893
168,21841,121.404393936,31.2587982183
176,141,121.555147354,31.1200609319
163,48832,121.412907606,31.1961586424
168,51091,121.411942721,31.2515146576
169,20983,121.401808221,31.1987100603
220,51681,121.413992877,31.1462229083
169,25972,121.397947402,31.2047417982
171,10562,121.435190043,31.2300877957
175,20521,121.399928506,31.2084342632
181,20192,121.533225899,31.2959866289
168,27495,121.418830118,31.2578848799
218,27914,121.297165313,31.1917331292
174,30434,121.4893888,31.2709548704
163,49572,121.459208892,31.2201411498
174,533,121.476863625,31.2996618877
175,27531,121.394116948,31.2231887644
164,20653,121.354294554,31.3904541019
179,44892,121.567566654,31.2044824588
201,20092,121.339165779,31.0879327013
210,21082,121.44421093,31.1905858313
212,20313,121.136172633,31.1867479525
167,31392,121.453066753,31.2486770454
218,10742,121.282436511,31.1175362202
219,54873,121.636657597,31.1779575676
215,31031,121.423630527,31.0751788802
207,10192,121.643194735,30.9115255333
171,20162,121.456526642,31.2297814184
173,21103,121.497903834,31.2164252066
180,10243,121.315465742,31.2412664973
211,13301,121.750732135,31.0455878689
163,31223,121.481341698,31.2163234438
171,46922,121.437087126,31.2305455418
163,25541,121.484233514,31.2347338424
171,10071,121.42553121,31.2189126888
201,31921,121.34698746,31.1392953612
164,10961,121.361972995,31.4294270642
176,11961,121.502163247,31.155402011
176,21262,121.547682188,31.1803284953
177,30282,121.610675427,31.2770405828
180,53093,121.31007829,31.2873267069
215,12801,121.478347199,31.0484623349
167,8142,121.455131727,31.2483127083
177,32422,121.625215628,31.3036409713
207,38172,121.692575506,30.9216906289
217,21913,121.03682798,31.1156201199
166,422,121.518235053,31.2704184618
165,21753,121.217830425,31.2439182971
177,12504,121.591176095,31.3439267552
213,22942,121.506102188,31.075446508
211,23662,121.802571368,30.9719247082
180,32614,121.32453531,31.2358507801
205,21643,121.404847599,31.1854940323
206,23703,121.769676931,31.114532849
172,32031,121.40767987,31.3254049265
173,21,121.499169595,31.2202131915
162,21751,121.650570064,31.1991789039
165,23751,121.249894177,31.2111096436
203,26871,121.450833505,31.0356997882
165,14452,121.154273528,31.2978005672
171,21552,121.425560809,31.2146506506
218,32582,121.285880324,31.1080347272
165,34553,121.290869017,31.2412379144
202,13583,121.124155959,30.8406440398
179,32231,121.604600192,31.2190933765
174,27441,121.488191829,31.2575426178
175,30383,121.373384612,31.2257306589
167,51502,121.465874302,31.264305587
181,11492,121.506429611,31.294303493
173,11051,121.501152693,31.223318678
162,45024,121.635012665,31.2642157772
171,51173,121.422864524,31.2284792028
167,12773,121.451729746,31.2470489421
181,46651,121.514461072,31.3002717524
203,26503,121.458604424,31.0342730747
202,12532,121.306325133,30.9862935615
174,31371,121.471368017,31.2654723879
219,48001,121.606297758,31.1902997496
162,32782,121.746057999,31.2306444656
212,10641,121.107839688,31.1443279609
167,51143,121.458195436,31.2650635258
210,26382,121.444431317,31.2000301035
176,30872,121.494462067,31.1683818104
169,46301,121.393554261,31.1964656709
163,27811,121.4366037,31.1823029723
210,30792,121.453281461,31.1935808135
219,32241,121.616186303,31.1432596228
176,51761,121.504424758,31.1519433835
174,31273,121.505231032,31.2599728656
176,47242,121.492786412,31.1494669747
173,27391,121.501821204,31.2342317037
203,23062,121.439984871,31.0300347876
205,44321,121.412245506,31.169675553
167,47181,121.437389415,31.2624193241
173,26731,121.507201707,31.2344755876
206,21812,121.700325218,31.1168572987
211,27353,121.756550082,31.0411655544
171,45361,121.44288774,31.239551161
174,46982,121.485082072,31.2516890247
217,10661,121.050692066,30.9147170836
205,10513,121.431022013,31.1856313224
202,20831,121.343624012,30.7149291656
178,21343,121.260716029,31.3300601032
171,10492,121.426309718,31.2109282438
206,22251,121.653717811,31.1072763128
207,22632,121.491255022,30.8339698308
218,33431,121.283450028,31.1436212756
215,22012,121.398005861,31.0714611787
176,30922,121.567892081,31.1569781222
220,47451,121.411262994,31.1377691073
180,24522,121.31744618,31.3130798052
164,10641,121.454592492,31.3568158315
204,20431,121.347900949,31.1569563088
210,30961,121.433628433,31.1852281687
176,20451,121.552276318,31.1393872402
214,48263,121.492448519,30.925049347
215,1091,121.377588419,31.0848727737
207,20281,121.498529879,30.9611726241
166,10351,121.524317759,31.3181097679
171,45493,121.453752369,31.2170411876
219,20492,121.630800019,31.170136418
216,50051,121.452091357,31.1600262054
168,52062,121.404835144,31.2720839326
180,11762,121.300637677,31.2633313627
211,27092,121.916168797,30.8972202954
162,20631,121.649185022,31.2865057215
204,21831,121.396652243,31.1524649426
205,21203,121.416583828,31.1706746366
165,12983,121.270954595,31.2386775145
211,25651,121.896085175,30.8833117823
167,50321,121.458771711,31.2394309996
165,41614,121.142919293,31.2591925535
163,45982,121.480764413,31.2254693428
204,32312,121.383931572,31.1475135292
213,45852,121.589694595,31.06959793
175,312,121.386561599,31.2317174718
219,45281,121.59854968,31.1963125065
205,52083,121.395073638,31.1784475361
202,25741,121.346100628,30.7292709749
162,45782,121.631298981,31.2719545672
202,11122,121.268671834,30.7503451512
168,11354,121.406235618,31.2765458883
207,14912,121.708102721,30.9405078719
178,33733,121.250609022,31.3865578254
162,21743,121.645955499,31.2339979288
174,31873,121.483587469,31.2551548015
213,20792,121.413641427,31.1280133077
209,14111,121.209393261,31.0136375771
164,1762,121.359694626,31.3828709612
203,46853,121.43990376,31.0155264283
174,32221,121.495804021,31.247335676
219,28633,121.602246356,31.1687985014
179,26731,121.558448274,31.227648955
164,21142,121.364623014,31.3739860388
162,21231,121.615099962,31.193584711
170,10692,121.517691257,31.2028493764
212,47771,121.130306798,31.1532177282
170,51582,121.545291346,31.208557878
182,50433,121.301524073,31.201494431
169,21742,121.369725097,31.1820646906
206,12153,121.815604099,31.1265715458
173,30141,121.523363014,31.2229624596
172,11041,121.459587287,31.3283454196
203,12041,121.488069314,30.9892001956
203,20452,121.695688587,31.0125299062
173,30152,121.520205024,31.2343168321
202,48091,121.341430962,30.7361558117
180,22511,121.365793415,31.3547316772
167,11011,121.453667612,31.2750571978
205,22503,121.391901774,31.1810670443
174,28351,121.474051129,31.2824725129
164,22983,121.363229048,31.4721981003
179,21681,121.58251177,31.1891870943
166,20253,121.535704944,31.2609555891
165,46491,121.297306649,31.2045395819
177,36032,121.578656065,31.3009805335
172,31163,121.459665856,31.3142900781
178,24931,121.231254882,31.3523666315
208,43341,121.460953005,31.2058904774
169,20701,121.313706988,31.1827655251
173,49595,121.497467425,31.2400474352
169,47611,121.375543918,31.1812318398
173,30862,121.512712154,31.2389910919
213,45103,121.424462956,31.1120388014
165,45493,121.189851044,31.2788975379
173,20473,121.497783523,31.2077114137
204,52203,121.370573978,31.1532711199
171,50951,121.443616022,31.2358383119
181,50071,121.512457476,31.2907639659
179,11372,121.594481811,31.198344457
161,12971,121.796558575,31.5016092398
167,1171,121.467339905,31.262851393
179,11722,121.547984697,31.2204573249
168,50283,121.410905163,31.2765455724
181,40204,121.503957876,31.2859976151
209,13961,121.15664345,30.9983025284
209,28582,121.220041542,31.0547371777
212,45302,121.228780647,31.1584249024
173,39273,121.489655364,31.2418213974
203,46743,121.450833505,31.0356997882
202,33613,121.293425242,31.0297496378
168,30462,121.420461609,31.2877864928
220,25721,121.428031914,31.1427522807
218,38033,121.297165313,31.1917331292
176,10191,121.569959744,31.1757147132
167,12551,121.445684604,31.2666884781
180,30172,121.304779632,31.3108970921
171,47191,121.433473742,31.2436860683
164,142,121.463739042,31.3639780357
209,45901,121.165021573,31.0481166111
171,31512,121.419865085,31.2081115346
216,352,121.485741597,31.1560209623
178,24434,121.259181956,31.4063336241
180,12751,121.34848975,31.3603146328
163,11742,121.470347101,31.2187740166
161,22731,121.489017982,31.5934212178
204,11711,121.406282114,31.1214006897
177,811,121.618910125,31.2929315452
172,11203,121.547433972,31.3127177596
201,11421,121.275717908,31.1072544652
214,12121,121.466546334,30.9621822746
182,21261,121.382838595,31.2424689819
161,20352,121.431699017,31.6176757261
170,11881,121.543468151,31.2262705618
172,30443,121.46511268,31.3356352783
214,21513,121.295661067,30.9354671156
173,50131,121.49702875,31.2370974133
201,12613,121.339755967,31.0746363262
206,45703,121.802526386,31.1502760694
204,31981,121.408263243,31.1350980452
176,21383,121.522099952,31.1345716393
219,34871,121.636657597,31.1779575676
165,22483,121.112745944,31.2283281292
165,12561,121.200234269,31.313082868
180,1972,121.358991308,31.2448882032
207,23493,121.691230625,30.8921908148
161,13052,121.642565727,31.6573140822
170,22491,121.588446542,31.2013887305
170,50523,121.532940063,31.2156624041
208,45292,121.462758715,31.2134299524
168,32041,121.39779382,31.2791951534
172,20823,121.474933146,31.3380912914
217,11081,121.143562438,30.9581798687
182,192,121.377271864,31.2451142274
170,10332,121.527958723,31.2404174764
178,8201,121.223451675,31.3405401534
174,31242,121.480936404,31.2552522979
176,31112,121.538218819,31.1634227283
175,21494,121.388501971,31.2151412962
206,20842,121.718324287,31.1564252822
174,11283,121.493285144,31.2721739115
207,32701,121.510156255,30.8227868192
179,47051,121.61026365,31.2566117468
166,10853,121.523576473,31.2726138835
180,1671,121.283914089,31.3022853557
202,14542,121.217067796,30.9641377693
168,27451,121.368179854,31.2665117651
203,45532,121.450226259,31.0517402136
204,52301,121.397582349,31.1485032593
168,10151,121.427325693,31.2918829501
168,50413,121.402346017,31.2866795791
169,52181,121.361502576,31.2041733218
167,22211,121.454565817,31.2794071857
212,20353,121.112389479,31.1521806802
203,11582,121.455959689,31.0171087064
181,50302,121.524305769,31.2941305878
179,11251,121.612590425,31.2103915814
215,22332,121.396355691,31.0786545599
174,32173,121.4861681,31.2489046793
182,47411,121.382698374,31.2417685306
203,45061,121.459740257,31.0205125485
209,45361,121.23148758,31.0321124892
213,1071,121.418007839,31.1109323045
215,31641,121.407017417,31.0672105149
213,10142,121.482516653,31.0869126577
177,45543,121.562211117,31.2448199481
210,47262,121.437643069,31.1942775211
162,51232,121.615099962,31.193584711
161,11153,121.289954093,31.7833623813
174,47691,121.48384073,31.3030038347
219,22432,121.668938235,31.1356293401
172,12173,121.441947206,31.3279086327
201,46431,121.317301673,31.1468535347
163,29654,121.47867058,31.2166910126
170,21361,121.537144555,31.1916897482
175,50513,121.407979933,31.2117669311
209,21863,121.201848095,31.0393043249
207,14283,121.725425051,30.9586812282
171,46393,121.420135869,31.2193066961
179,32541,121.577218525,31.1851903203
164,31442,121.443570784,31.4039701066
166,22502,121.520377343,31.2688515358
202,10163,121.288926242,31.0070805922
177,22241,121.606564008,31.2658946922
220,10151,121.433955415,31.1559128293
209,30232,121.186564411,31.0070523484
218,38032,121.297165313,31.1917331292
216,20102,121.452149734,31.1428470945
164,30512,121.500290922,31.3997176117
182,51973,121.372885347,31.2429178603
163,10103,121.485328359,31.2183130991
182,21653,121.352756151,31.2143335392
179,51621,121.563567272,31.233932709
168,47414,121.392870174,31.2696887412
214,45891,121.466244058,30.9253411744
177,23441,121.593482893,31.3247890287
214,22272,121.270987123,30.7921489326
164,20353,121.412443504,31.3764513224
167,22361,121.42801423,31.2839391057
203,12121,121.368628565,31.0111688173
211,14863,121.799114649,30.9233311278
182,10233,121.364882626,31.2489693092
215,21592,121.39255293,31.0736497084
214,13352,121.43202149,30.9638761281
210,31731,121.44481099,31.2049318511
182,45081,121.31534232,31.2042690134
177,51963,121.562242236,31.2590561566
167,21142,121.458195436,31.2650635258
163,50503,121.471205738,31.2333485912
168,32081,121.419949181,31.2557733424
181,35492,121.515796332,31.3008380093
202,46002,121.299650906,30.72990746
211,47963,121.820061955,30.8723860805
172,30731,121.448453121,31.3163934923
214,14641,121.419318881,30.9012397104
166,21261,121.52892869,31.2787813719
178,20053,121.278070451,31.3437648035
216,43622,121.477858209,31.1582542076
219,50153,121.592797739,31.1361332278
171,31513,121.419865085,31.2081115346
218,542,121.282679656,31.1510743934
162,31951,121.699410714,31.2007591681
205,10352,121.416233356,31.1631809418
164,12281,121.387916018,31.3823260008
165,25493,121.189851044,31.2788975379
171,50753,121.441499447,31.2294387043
215,2902,121.388627473,31.0465415098
213,25042,121.505863918,31.0856830027
163,20573,121.472370877,31.2186787737
210,20262,121.447663945,31.1914403535
165,12352,121.129103617,31.2173309258
167,52733,121.44954475,31.2477033686
170,51552,121.522165415,31.2020159286
167,32241,121.440966584,31.3002397364
167,32321,121.457137042,31.2522302368
201,47402,121.362958326,31.1236342315
212,31733,121.077822559,31.185715715
176,30901,121.56717455,31.1698858625
174,22252,121.499153852,31.2693351833
169,20651,121.413786642,31.1886146768
204,21512,121.383363754,31.1798996626
201,31131,121.318490038,31.0970887428
220,26552,121.430081661,31.1678733411
169,46494,121.397264097,31.1703544452
166,31701,121.557973591,31.2778418838
172,10333,121.490401964,31.3490915686
202,52652,121.276871247,31.0137920565
162,10323,121.627272981,31.2492103957
171,31481,121.423132755,31.2108407231
218,11142,121.278496092,31.1687795282
168,12283,121.380799775,31.2836946015
169,10631,121.383515142,31.1939668002
216,51282,121.491770041,31.1498301684
179,46922,121.597492626,31.2267772078
214,34311,121.447343171,30.9431016104
176,46792,121.467614222,31.2064850083
201,23381,121.367524572,31.1025395354
167,32532,121.446643793,31.2800324187
172,20541,121.435547636,31.3233560066
203,30652,121.614188197,31.0551096682
208,30181,121.455416788,31.1994893696
203,11542,121.500415704,30.992095262
218,38013,121.297165313,31.1917331292
203,20773,121.522446741,30.9917794416
212,21881,121.219405754,31.0950807824
214,47692,121.457556483,30.9103021866
172,41725,121.474183805,31.3182461325
171,20783,121.45390357,31.2350692529
171,31622,121.41745652,31.2070722877
214,13931,121.342007,30.7925068555
179,22031,121.592986744,31.2466975741
204,20593,121.37007416,31.1646763459
208,46463,121.458838569,31.2051948469
176,32581,121.5050723,31.1506507527
161,12141,121.378669752,31.7696418426
177,51613,121.580030607,31.257881382
211,34981,121.898161736,30.8619685948
203,10972,121.442740299,31.035143566
175,441,121.405480954,31.2234424046
202,47982,121.33079096,31.018947152
163,48021,121.463627817,31.2310461644
170,30753,121.527248697,31.2115660659
178,31342,121.260716029,31.3300601032
209,13042,121.207847275,31.0318105047
171,27421,121.44571037,31.2186268692
164,50593,121.437779258,31.3823626156
167,46631,121.46415745,31.2440308095
173,47672,121.516986721,31.2377278216
206,22221,121.762857144,31.1669035921
174,573,121.482283923,31.2788985785
163,20423,121.470377308,31.2222355643
206,20061,121.628011435,31.1006963408
173,59596,121.497467425,31.2400474352
173,47171,121.524748613,31.2276206685
206,22463,121.755755428,31.1008995193
174,21343,121.490097942,31.289930605
211,30502,121.836073862,30.9055054886
165,30322,121.299713333,31.2322861935
179,52281,121.602899992,31.2142609504
218,47391,121.317505679,31.1886652902
207,22521,121.66872638,30.8760589113
208,20852,121.466865964,31.2012243006
167,48131,121.442373001,31.2888030413
162,12301,121.693631255,31.2079425185
177,31353,121.572023573,31.266144181
173,46921,121.512013309,31.2229257946
174,26331,121.480220108,31.2705608619
214,21522,121.476870406,30.9127564145
213,471,121.511703188,31.090288023
167,32781,121.44994743,31.2888000378
169,48571,121.373220543,31.1816191323
216,45401,121.492958726,31.1836940206
163,11682,121.48309606,31.219409968
178,22421,121.219145472,31.32350908
174,22251,121.499153852,31.2693351833
211,30761,121.885647002,30.8856496459
162,242,121.621045857,31.2247336491
166,20211,121.541837805,31.2834194805
170,45832,121.526841551,31.228965375
164,30153,121.40688201,31.3495933815
172,25301,121.39989763,31.3131793082
170,28072,121.530079724,31.2182313776
174,52391,121.461666601,31.2697577932
172,12362,121.532093318,31.3398759639
207,48202,121.692575506,30.9216906289
182,791,121.335549429,31.2258771543
173,49633,121.501133926,31.23696502
177,21913,121.623334754,31.3118223868
214,47133,121.459035794,30.9469306472
205,43563,121.415652522,31.1503244886
166,21013,121.510183745,31.2678913413
168,32353,121.412784151,31.2707627527
177,25092,121.599690502,31.3319001406
208,31131,121.492471507,31.1960015569
174,47654,121.482621977,31.2695437167
212,53513,121.196997086,31.1591987709
202,47171,121.052935568,30.8853947011
209,20052,121.239689686,31.00397042
203,20631,121.685287274,30.9851747868
212,11231,121.213700322,31.1746506064
167,30703,121.430819893,31.2730818006
205,27512,121.407397089,31.1787507544
176,22592,121.548147023,31.1339833697
178,20231,121.248758678,31.3807464183
210,27002,121.44354239,31.1924278276
180,45056,121.338511602,31.2895804073
219,21233,121.621789872,31.1458349765
161,11471,121.706844782,31.5808778631
167,11013,121.453667612,31.2750571978
180,33122,121.334960569,31.2547090238
176,10051,121.518761221,31.1290083657
204,22202,121.370573978,31.1532711199
168,30303,121.41582195,31.2594969606
173,50431,121.518549901,31.2228263615
209,24292,121.200012441,31.0519046426
177,23232,121.592863024,31.3214780584
214,24743,121.474723066,30.9807124178
165,45441,121.292188533,31.2107955079
166,27085,121.518015977,31.2721398301
214,22191,121.422491716,30.961853584
202,12253,121.03300188,30.8333763749
177,21921,121.610827401,31.3004700716
206,46933,121.71140866,31.0750114832
203,26301,121.43707937,31.0256863276
179,45822,121.597884102,31.2466361565
170,493,121.52942065,31.2030659441
219,46911,121.603778858,31.2019951244
163,49163,121.544316164,31.2322713053
201,41521,121.35682189,31.0688538355
214,24523,121.451421799,30.9152275875
177,47051,121.56898768,31.2495512115
178,44102,121.21810883,31.3469786105
168,51473,121.40900435,31.2635303247
177,31711,121.587423197,31.2703407105
181,50303,121.524305769,31.2941305878
169,50773,121.414647567,31.203151526
162,46501,121.630887589,31.260569251
162,32012,121.640105006,31.2117288397
202,23053,121.196337265,30.9106377827
172,30162,121.398266754,31.3104177067
218,38012,121.297165313,31.1917331292
202,20971,121.25553718,31.0058777146
181,52653,121.513721924,31.2790554267
204,35911,121.398851442,31.1317648493
165,12022,121.208913141,31.2391784446
213,48523,121.486953174,31.1063908357
173,35972,121.502698469,31.2394414263
215,11091,121.377588419,31.0848727737
174,46821,121.48823498,31.295938437
215,47071,121.405879941,31.0964969831
210,52003,121.447605181,31.2042367105
174,52761,121.489567305,31.2608400359
205,30261,121.41908199,31.1664612758
177,32012,121.543031121,31.2462707102
201,47581,121.353309874,31.1281106852
174,31272,121.505231032,31.2599728656
179,11623,121.563567272,31.233932709
217,10902,121.102285992,30.9885702875
166,11293,121.563322361,31.2887066994
178,24001,121.243739507,31.3769367517
164,12962,121.498974026,31.3804060204
202,45091,121.329139505,30.8097219197
215,47002,121.361518383,31.0389843588
213,12431,121.435758993,31.1129075922
161,45692,121.624493758,31.5288073909
208,47961,121.469548337,31.2050895138
166,30542,121.539314115,31.2669989073
170,10472,121.513834658,31.1982685725
164,40224,121.486588112,31.3819130654
179,21444,121.559595589,31.2276468172
176,46462,121.509160479,31.1859264829
167,45551,121.452238527,31.2466377702
171,25171,121.42555177,31.2255857921
170,46251,121.389121687,31.3204463212
173,31404,121.504930606,31.2421859297
