LAC,CI,longitude,latitude
166,182,121.54917,31.28639
162,45245,121.65862,31.23954
164,52541,121.30199,31.4463
174,51012,121.47025,31.27855
211,21052,121.82854,30.87558
203,46061,121.4393,31.0213
179,20943,121.565,31.2434
164,10512,121.49583,31.40166
171,45451,121.42896,31.2384
163,20653,121.4686,31.24137
180,10902,121.28161,31.29943
214,21032,121.46644,30.922
180,25681,121.32095,31.23921
203,45052,121.45518,31.02252
179,32212,121.584,31.25377
166,30441,121.50344,31.27561
170,32183,121.5151,31.1987
209,10251,121.20222,31.04972
161,45843,121.51676,31.31833
210,45762,121.45301,31.18738
215,30502,121.39205,31.05792
201,3163,121.36871,31.07995
163,49622,121.47436,31.2359
210,27323,121.43302,31.19615
212,20553,121.18342,31.17966
170,46341,121.42727,31.2485
164,20434,121.47989,31.40262
209,48401,121.25315,31.01937
180,30141,121.34527,31.28416
163,30331,121.47602,31.22859
204,46121,121.34243,31.16458
174,32061,121.46403,31.2748
170,46292,121.40946,31.30492
209,33712,121.1875,31.05801
165,30102,121.22306,31.20528
212,10591,121.11433,31.17924
218,48282,121.2927,31.19374
215,941,121.38848,31.06639
173,49713,121.51456,31.24551
179,47611,121.55805,31.21259
169,46951,121.37375,31.20494
164,22683,121.36583,31.36469
162,46732,121.69559,31.21396
172,11793,121.42234,31.33744
172,22351,121.44578,31.30611
180,32552,121.31699,31.24051
168,10292,121.37893,31.31719
203,21492,121.60522,31.03838
202,26722,121.28929,31.02065
208,36732,121.45233,31.21729
165,12221,121.25431,31.25773
205,26122,121.40565,31.16996
179,35632,121.57863,31.20236
177,50823,121.5171,31.3799
176,32632,121.518,31.15823
212,12693,121.13219,31.18009
173,28641,121.50139,31.23758
219,46892,121.59958,31.20421
163,30322,121.46417,31.22889
169,36014,121.40045,31.20637
211,25671,121.90272,30.87721
176,32173,121.53972,31.1679
176,46092,121.43685,31.18138
166,10211,121.53753,31.28552
169,46581,121.40914,31.2016
171,46811,121.42729,31.21623
211,14801,121.82869,31.04131
172,30533,121.53905,31.33743
172,22193,121.46299,31.33754
178,21292,121.21662,31.37386
164,1141,121.36,31.3758
210,48562,121.45751,31.18113
168,50463,121.41581,31.2896
205,45972,121.41836,31.18903
164,30242,121.47883,31.4073
166,12183,121.52793,31.28212
203,23092,121.43827,31.0246
219,30023,121.6125,31.18333
174,52492,121.49381,31.29001
164,10521,121.32036,31.46897
204,52071,121.37452,31.13506
177,12211,121.54994,31.36833
173,46922,121.50761,31.22497
177,50492,121.599,31.2863
202,21461,121.16531,30.88527
179,46041,121.605,31.255
202,22601,121.1566,30.89738
205,12381,121.4071,31.18173
203,46783,121.44625,31.03768
168,21233,121.39203,31.28395
217,22091,120.91802,31.05552
171,47451,121.44844,31.21869
176,20481,121.51625,31.17085
180,30113,121.37602,31.32061
175,30631,121.40711,31.23242
204,31023,121.40233,31.12861
171,30503,121.41722,31.21861
211,12131,121.78879,30.95954
164,12441,121.4493,31.41512
165,12212,121.19788,31.25188
204,30532,121.37808,31.1198
216,21951,121.4871,31.1759
172,32271,121.45546,31.32539
207,30243,121.47115,30.82817
174,11051,121.464,31.2822
165,12063,121.18619,31.24518
216,30471,121.48925,31.17362
179,17901,121.55911,31.21561
204,20452,121.37048,31.17262
216,20163,121.454,31.15568
161,45252,121.83243,31.48673
177,50822,121.5171,31.3799
208,50281,121.47091,31.21144
180,41074,121.34375,31.26597
208,46412,121.45784,31.21221
202,36463,121.34429,30.74759
207,10472,121.42581,30.83933
169,50831,121.40816,31.20246
174,47653,121.47811,31.27148
174,32851,121.4581,31.27709
174,52163,121.48742,31.29499
205,23472,121.39195,31.17259
171,20192,121.4551,31.23761
178,32143,121.26525,31.3843
163,11391,121.48236,31.21783
166,21681,121.54203,31.27882
163,10333,121.47602,31.22859
179,47452,121.55911,31.21561
161,22991,121.38959,31.6283
214,30622,121.31064,30.93639
162,12202,121.65532,31.26965
182,23091,121.31385,31.2056
214,47211,121.33883,30.82813
219,45102,121.61884,31.13423
170,45551,121.54021,31.22631
213,30013,121.48916,31.13722
163,27822,121.43958,31.1871
162,46093,121.66521,31.24649
208,10631,121.46575,31.21261
215,51481,121.38195,31.08985
219,52331,121.59946,31.14021
177,32862,121.5659,31.36617
208,23772,121.47752,31.19924
207,10722,121.56094,30.8474
204,11281,121.39606,31.14042
174,46531,121.48371,31.26013
220,31861,121.4108,31.13259
204,12341,121.39127,31.14449
161,20311,121.39776,31.6369
218,11511,121.28896,31.12205
170,30522,121.52861,31.21777
164,10991,121.31922,31.43021
205,50372,121.42108,31.19662
172,35353,121.3989,31.31617
162,21211,121.6941,31.2315
169,20703,121.30921,31.18475
177,742,121.66219,31.30408
161,21792,121.76341,31.51966
208,36733,121.45233,31.21729
182,45412,121.35173,31.23193
207,14822,121.42171,30.8294
172,50193,121.43194,31.32222
205,43002,121.41188,31.17421
202,22321,121.20802,30.89476
163,24312,121.46017,31.23241
179,11133,121.58018,31.20129
175,10292,121.38271,31.22309
212,10581,121.22204,31.19278
170,30591,121.5371,31.20898
209,23883,121.22516,31.00917
180,2203,121.33265,31.35842
207,10462,121.50431,30.95
218,37852,121.2927,31.19374
212,20701,121.172,31.1488
176,21693,121.5668,31.1834
175,20293,121.38271,31.22309
206,32061,121.79388,31.16361
216,30133,121.44648,31.16295
204,27462,121.37493,31.10974
177,51931,121.543,31.24556
215,10032,121.40275,31.07878
202,12421,121.17533,30.94512
173,47515,121.5126,31.23978
214,48361,121.30117,30.79861
177,20371,121.51118,31.36233
175,46621,121.41213,31.22178
212,45372,121.22027,31.11492
162,573,121.6771,31.24557
214,12391,121.29632,30.83698
218,3403,121.26114,31.18305
171,31843,121.45688,31.23469
174,12222,121.49134,31.24932
204,30472,121.36833,31.10694
178,11473,121.21011,31.42817
178,30513,121.21465,31.35895
165,1131,121.28976,31.20936
175,51211,121.40897,31.23301
205,10453,121.41836,31.18338
178,30392,121.23096,31.34708
209,10463,121.24759,31.01237
168,47413,121.38822,31.27151
162,26412,121.63027,31.20668
172,41726,121.46964,31.32014
163,45071,121.47441,31.22275
167,51701,121.4451,31.2607
201,11791,121.35415,31.12282
211,14202,121.77309,30.92832
207,10183,121.511,30.98242
166,10421,121.51385,31.27246
161,11412,121.7446,31.56196
177,22633,121.56129,31.30229
180,1572,121.3363,31.3326
177,21303,121.57983,31.26657
201,52724,121.32459,31.15261
169,612,121.41255,31.19954
180,46663,121.34903,31.24559
218,27701,121.2927,31.19374
163,51723,121.47015,31.23886
165,45593,121.18066,31.28563
208,24022,121.46471,31.20776
205,43462,121.41634,31.1825
203,12263,121.63127,31.04633
178,22233,121.23219,31.37389
202,22271,121.01372,30.86228
205,721,121.42223,31.2002
167,26081,121.48141,31.24572
202,20461,121.28148,31.03242
211,14421,121.71739,30.99257
181,21134,121.51605,31.30048
172,31372,121.49557,31.33723
173,21262,121.4968,31.21252
172,50521,121.50682,31.31073
217,31011,121.19915,30.98909
211,25672,121.90272,30.87721
161,30623,121.61524,31.5389
211,30361,121.84684,30.88193
210,48573,121.45751,31.18113
173,10433,121.51417,31.22489
168,711,121.4175,31.24666
207,21942,121.551,30.92
206,25462,121.79822,31.15237
173,30191,121.49472,31.22222
215,11483,121.38195,31.08985
214,10882,121.33181,30.87391
219,3962,121.57949,31.13029
162,45992,121.66631,31.23694
215,46732,121.38463,31.10826
162,10602,121.626,31.2462
211,13741,122.06046,30.63782
162,21502,121.6295,31.2256
213,46052,121.51119,31.07649
215,20801,121.452,31.098
177,30331,121.65664,31.30999
162,12991,121.70747,31.19587
206,24673,121.7623,31.13973
178,20583,121.2441,31.32367
178,20573,121.29852,31.35621
182,11641,121.36294,31.22395
206,10393,121.64444,31.115
161,32921,121.49015,31.65878
174,30513,121.4833,31.26765
216,50721,121.44884,31.15137
168,30154,121.42268,31.2937
174,10391,121.4775,31.26889
202,45402,121.33962,30.73012
161,20013,121.39195,31.62541
170,45811,121.54062,31.23853
180,26901,121.31971,31.32213
219,22141,121.59589,31.18265
173,20823,121.5022,31.2363
217,47241,121.00948,30.90633
169,21992,121.39187,31.19802
178,31783,121.19865,31.33867
207,22223,121.51575,30.96176
204,46172,121.33921,31.16449
167,22021,121.44105,31.28999
181,51373,121.51701,31.30441
172,45352,121.3989,31.31617
204,25981,121.38136,31.1452
203,13052,121.4239,31.02482
164,12422,121.42014,31.4268
162,26422,121.64706,31.26627
210,35192,121.43584,31.19481
177,583,121.58733,31.34968
166,21483,121.509,31.2628
165,14061,121.3237,31.21864
161,50851,121.7346,31.3544
179,40774,121.59361,31.25014
171,27246,121.44631,31.22564
209,46013,121.25708,31.02437
216,19591,121.47411,31.16903
161,21032,121.74318,31.39428
206,10552,121.70754,31.11543
203,45731,121.60336,31.03377
167,31013,121.44907,31.27692
205,22692,121.39939,31.18798
168,10564,121.39512,31.27153
217,30413,121.144,31.02364
179,21682,121.585,31.1986
169,21851,121.40205,31.2058
202,46441,121.36535,30.7306
162,32313,121.68282,31.21242
207,12701,121.50578,30.82505
180,46232,121.32739,31.26521
178,11491,121.18531,31.35291
163,37051,121.45618,31.22849
220,881,121.4302,31.17597
203,46621,121.35757,31.0096
164,593,121.43314,31.38416
175,46361,121.39986,31.24083
214,48273,121.488,30.9272
204,30401,121.38694,31.12694
175,21302,121.40452,31.24379
180,54403,121.35316,31.25918
165,11503,121.13752,31.21886
204,10451,121.37048,31.17262
215,51013,121.40552,31.04266
209,53483,121.22669,31.02364
205,20192,121.40235,31.16129
213,13103,121.525,31.056
206,35393,121.80489,31.15311
203,10873,121.375,31.0695
176,21381,121.51774,31.13669
202,46541,121.35334,30.72233
171,10392,121.41528,31.21488
178,46581,121.21466,31.41117
204,2213,121.37093,31.14441
215,20432,121.44561,31.09738
173,51054,121.49671,31.22533
205,48142,121.41493,31.19093
207,51851,121.61,30.9019
169,351,121.36052,31.20011
213,45923,121.52744,31.10046
180,45181,121.34225,31.26141
219,22353,121.64608,31.18525
206,13263,121.76012,31.16149
177,46194,121.62026,31.27856
177,30951,121.56114,31.24687
204,30272,121.38255,31.13745
172,32332,121.48366,31.32555
219,27263,121.58659,31.195
211,33911,121.8798,30.89846
169,20531,121.41389,31.20528
209,11021,121.184,31.0764
177,10093,121.50639,31.37722
206,53701,121.76532,31.11661
208,11222,121.45509,31.21859
165,23241,121.25357,31.23429
176,11662,121.5221,31.19392
167,12383,121.4707,31.2584
166,1291,121.55907,31.29085
177,762,121.52914,31.37296
177,32232,121.57121,31.30659
203,12061,121.64261,30.98771
202,23991,121.09148,30.86316
217,47992,121.18225,30.98033
218,37853,121.2927,31.19374
172,50861,121.45073,31.31824
182,31082,121.3365,31.22691
213,48183,121.49967,31.10853
167,51474,121.45456,31.2819
165,42851,121.28,31.2683
177,20921,121.55472,31.24667
215,31331,121.40705,31.09885
170,12131,121.537,31.2144
168,20282,121.40625,31.27836
214,13823,121.39116,30.90164
177,23093,121.62737,31.33191
166,32522,121.52408,31.26691
173,49561,121.49211,31.23103
206,32133,121.59917,31.19891
211,11052,121.82854,30.87558
213,22422,121.49768,31.06828
173,27646,121.5126,31.23978
205,26111,121.40565,31.16996
166,46343,121.5085,31.26065
166,32751,121.51089,31.27656
164,32934,121.42487,31.39063
209,21362,121.1923,31.0187
167,47685,121.44761,31.27531
177,37093,121.60541,31.32134
218,38094,121.2927,31.19374
215,20733,121.36851,31.05066
212,31433,121.15826,31.10907
162,10543,121.65821,31.2346
208,31741,121.45763,31.21217
204,31251,121.37753,31.16284
174,92,121.46694,31.28861
177,12043,121.58551,31.30462
212,23252,121.11153,31.15006
204,27312,121.37493,31.10974
207,11991,121.698,30.9542
208,20141,121.44658,31.20778
165,30952,121.17377,31.28756
167,28201,121.45533,31.27501
179,163,121.575,31.24
163,20032,121.48,31.22944
220,10662,121.41488,31.149
161,33241,121.67462,31.41332
162,11743,121.64172,31.23616
201,21242,121.3426,31.12557
216,50022,121.4468,31.15533
171,20333,121.43904,31.21342
213,25301,121.56593,31.11673
164,12521,121.35581,31.40228
202,20711,121.3246,30.72094
208,27632,121.45264,31.21434
204,35682,121.34574,31.15814
169,26492,121.39262,31.17222
162,2031,121.66938,31.27756
169,47554,121.3872,31.19172
206,14182,121.70364,31.15074
173,11202,121.49613,31.21566
218,30141,121.28916,31.18777
203,30281,121.41833,31.0125
211,30801,121.90025,30.87924
163,48652,121.50441,31.3147
205,11673,121.40095,31.18116
204,27901,121.36715,31.17837
178,21802,121.30241,31.36415
173,49755,121.50665,31.24417
174,30852,121.49062,31.29041
167,26033,121.45224,31.24901
178,12321,121.24262,31.34547
202,10862,121.3068,30.76126
177,31062,121.51575,31.3673
162,51011,121.69653,31.18658
164,45553,121.49691,31.38325
175,47543,121.40534,31.22985
163,50243,121.45911,31.23372
182,20432,121.29705,31.20349
169,51601,121.40339,31.19957
182,21503,121.36706,31.18914
214,47651,121.4477,30.905
210,47483,121.44893,31.16942
172,383,121.48882,31.33373
171,48082,121.43954,31.22014
211,13021,121.81233,30.88885
217,11182,121.135,30.9535
164,10251,121.437,31.39806
173,36012,121.49826,31.24145
205,26242,121.41862,31.18908
212,30203,121.19377,31.09395
218,20061,121.27238,31.19573
174,47595,121.50255,31.25227
168,30282,121.40625,31.27836
176,46382,121.50908,31.15042
212,46012,121.16863,31.14891
205,20163,121.40409,31.14799
179,54883,121.56834,31.21408
220,49811,121.42357,31.15578
167,40714,121.42684,31.26401
208,44222,121.46804,31.19465
182,20141,121.37027,31.18777
202,40835,121.3391,30.71712
210,49122,121.45426,31.18456
214,45052,121.47911,30.9184
163,21724,121.47015,31.23886
162,45844,121.62834,31.26365
161,33251,121.7249,31.3734
214,20143,121.31902,30.83572
169,26032,121.37173,31.1936
163,21722,121.47015,31.23886
161,13081,121.728,31.5715
161,10055,121.67315,31.39275
173,28953,121.50511,31.2353
215,11923,121.37081,31.08944
209,45921,121.16049,31.05012
219,36333,121.61361,31.13998
220,10032,121.41998,31.15261
174,11053,121.464,31.2822
172,45251,121.44086,31.32584
166,22391,121.52245,31.28642
212,12112,121.21071,31.18522
176,20203,121.52724,31.13928
177,31923,121.60662,31.30264
171,11521,121.44326,31.21909
218,20031,121.26222,31.11361
201,32621,121.3241,31.0645
206,48421,121.70722,31.07733
205,11021,121.39653,31.17906
206,14521,121.77319,31.17026
209,20253,121.20222,31.04972
169,50592,121.407,31.2095
173,45221,121.48458,31.24308
164,20742,121.339,31.4152
166,30511,121.50666,31.25611
204,45161,121.36964,31.17748
163,20992,121.47189,31.23557
179,31271,121.58977,31.21724
219,46921,121.59958,31.20421
170,82,121.52464,31.2286
164,30382,121.30083,31.43233
181,30381,121.5404,31.29935
179,21803,121.575,31.2063
182,50102,121.36421,31.2455
161,12802,121.53765,31.58029
176,30431,121.52299,31.1666
207,10291,121.4941,30.96332
213,45872,121.5855,31.07188
168,20353,121.40872,31.27424
167,50732,121.42212,31.27336
167,31702,121.4451,31.2607
171,473,121.44227,31.22086
167,732,121.42212,31.27336
215,47411,121.44092,31.0378
213,20622,121.42897,31.12278
209,11812,121.05456,31.14403
164,45501,121.34451,31.40595
176,21191,121.50643,31.19548
212,13163,121.16935,31.15678
167,713,121.42719,31.26394
180,30823,121.288,31.3189
220,1043,121.429,31.1469
169,31051,121.40599,31.20617
181,51783,121.52926,31.30729
177,13361,121.56849,31.31443
182,11971,121.37356,31.24074
207,22503,121.67089,30.90943
210,27881,121.45289,31.19503
217,13331,121.01255,30.88537
177,22811,121.61912,31.3299
178,12323,121.24262,31.34547
177,13433,121.6125,31.3325
164,13002,121.38686,31.41271
173,50863,121.50831,31.24103
218,46681,121.25469,31.11849
205,11782,121.38947,31.16674
206,14792,121.68389,31.11632
167,11211,121.44313,31.25607
164,11202,121.335,31.4314
169,281,121.3566,31.17225
161,11641,121.8335,31.53056
216,23652,121.47334,31.16023
182,48661,121.36832,31.19246
176,262,121.53258,31.15462
176,21893,121.53049,31.18143
174,12643,121.47374,31.29903
202,46831,121.2852,31.03024
218,10462,121.29846,31.15524
170,50532,121.54638,31.22641
204,47682,121.387,31.10956
204,22021,121.35555,31.15336
201,31431,121.29124,31.12419
213,32431,121.43114,31.11482
173,46002,121.49826,31.24145
180,14233,121.30893,31.24959
167,38202,121.45533,31.27501
204,11191,121.36378,31.14191
161,21401,121.88931,31.54567
164,11121,121.451,31.3862
209,24071,121.27276,31.03863
176,50921,121.56366,31.15919
219,36911,121.59958,31.20421
205,44611,121.40011,31.16715
211,13543,121.84317,31.03131
216,58543,121.48967,31.19118
178,31321,121.24895,31.35363
168,40474,121.38522,31.26935
171,50921,121.42,31.2145
182,30061,121.34472,31.19417
163,49181,121.47511,31.22622
177,31251,121.57507,31.26216
162,32913,121.733,31.2526
167,52533,121.44203,31.28188
164,13033,121.30817,31.45564
219,10603,121.62035,31.18687
205,20763,121.42283,31.188
205,32231,121.40462,31.18793
165,22711,121.07562,31.26291
181,47262,121.50907,31.30875
181,20674,121.516,31.291
202,13743,121.31918,31.03184
213,22311,121.51485,31.06744
173,46052,121.51763,31.23083
182,11931,121.35787,31.23358
171,30602,121.43278,31.24111
171,30623,121.41694,31.24027
171,51004,121.43872,31.24375
210,46942,121.43325,31.19161
213,10362,121.50759,31.06918
175,30832,121.39095,31.2361
163,29495,121.47281,31.22321
203,11492,121.60522,31.03838
207,23232,121.53268,30.82473
176,12371,121.51117,31.19604
211,20821,121.90117,30.87256
176,20143,121.55089,31.12227
180,11973,121.35439,31.24676
173,20492,121.50972,31.20805
219,31232,121.61759,31.14807
171,46703,121.42886,31.21716
204,46373,121.36534,31.1746
165,25581,121.2255,31.33183
173,60591,121.4877,31.2336
202,45711,121.3364,30.79083
171,51412,121.4261,31.24363
206,10653,121.71098,31.07112
178,11331,121.24998,31.33486
180,12172,121.32591,31.26451
178,31323,121.24895,31.35363
174,31401,121.49233,31.2775
168,31351,121.40158,31.27836
220,10312,121.41179,31.15708
211,11462,121.77077,31.05086
175,31153,121.38572,31.22637
201,32612,121.33521,31.07663
173,47081,121.52015,31.23089
207,11551,121.51107,30.9011
163,30933,121.47827,31.24286
204,45141,121.36964,31.17748
162,1901,121.64365,31.26466
177,11121,121.63189,31.3002
203,21052,121.42207,30.99145
209,10811,121.18417,31.05528
214,23461,121.32222,30.84513
212,10453,121.12756,31.1557
217,13081,121.15635,31.05077
173,20771,121.49763,31.23267
170,22331,121.5451,31.22349
212,47062,121.17188,31.11097
165,20103,121.22306,31.20528
176,31451,121.50406,31.17431
167,21001,121.42096,31.28031
162,12651,121.63082,31.2061
212,23872,121.1112,31.1318
176,47474,121.52597,31.18858
211,47012,121.90862,30.97296
210,45202,121.44489,31.18967
202,45231,121.28723,31.00738
174,48461,121.47698,31.2486
177,45582,121.60175,31.31526
163,11223,121.47683,31.21828
201,32871,121.33401,31.13527
180,3031,121.30927,31.30212
207,14322,121.62064,30.86117
205,43542,121.41101,31.1522
178,11322,121.24895,31.35363
174,1343,121.48561,31.29188
166,47081,121.51388,31.27442
201,26231,121.34564,31.13501
208,43232,121.45371,31.21846
163,31371,121.46199,31.23485
202,47142,121.04842,30.88748
178,13932,121.23814,31.37002
202,46573,121.35334,30.72233
178,24083,121.29195,31.34771
167,961,121.42336,31.29012
207,13332,121.60447,30.86892
173,35953,121.49826,31.24145
209,10873,121.2753,31.05412
219,27222,121.58659,31.195
181,31492,121.502,31.2963
216,10021,121.4468,31.15533
220,46352,121.43093,31.17214
167,20042,121.45281,31.27982
162,46992,121.62135,31.20572
214,30592,121.30966,30.94728
210,46632,121.43133,31.20071
173,26662,121.51303,31.22889
171,31063,121.42985,31.23747
205,46911,121.41862,31.15807
215,25431,121.38189,31.10268
175,46042,121.41375,31.23824
205,12012,121.40755,31.17374
166,46481,121.53766,31.26921
210,46083,121.4332,31.18589
214,13011,121.3058,30.80747
167,21152,121.43111,31.25972
172,11303,121.44443,31.31006
179,13332,121.59252,31.2526
202,23502,121.16522,30.88863
220,49802,121.42357,31.15578
215,30901,121.46,31.0445
180,11492,121.38322,31.36195
163,51421,121.45571,31.22511
176,50253,121.56765,31.17462
202,35503,121.28417,30.99408
213,51581,121.42934,31.13303
217,11831,121.0614,31.07595
175,12053,121.40015,31.21934
166,10273,121.51997,31.27986
176,31262,121.5434,31.18249
168,2463,121.37954,31.27615
215,652,121.37184,31.09743
202,21891,121.30028,31.01639
165,14132,121.21058,31.20881
212,46061,121.22741,31.08768
166,20511,121.50666,31.25611
210,45052,121.43982,31.20191
168,11562,121.41621,31.27753
169,21063,121.38482,31.1999
213,48542,121.48247,31.10842
208,47952,121.46639,31.20747
202,34501,121.31332,30.9963
210,47273,121.43302,31.19615
180,53813,121.31734,31.31005
201,46281,121.31529,31.13256
204,20141,121.39591,31.13346
214,23441,121.35462,30.97364
211,30911,121.87725,30.87876
168,20063,121.40972,31.26861
210,46421,121.43322,31.18525
167,26892,121.44817,31.24778
208,45612,121.455,31.2197
167,2882,121.42968,31.28494
170,36682,121.39567,31.26478
209,11751,121.27575,31.05807
176,37764,121.55499,31.16008
216,11883,121.47334,31.16023
174,11942,121.48119,31.30013
171,36281,121.42672,31.21988
179,45702,121.60217,31.25767
204,35633,121.39666,31.13342
180,12541,121.34737,31.29352
202,23022,121.30293,30.77598
207,21161,121.443,30.8451
212,47063,121.17188,31.11097
210,22113,121.42923,31.1885
163,30051,121.48333,31.21361
206,30583,121.65646,31.15407
178,12141,121.26525,31.3843
172,11611,121.4929,31.3296
168,27496,121.41418,31.25971
218,47834,121.2927,31.19374
176,52641,121.52834,31.16395
210,46662,121.43076,31.19069
171,26641,121.42401,31.21194
203,26532,121.45404,31.03627
176,32171,121.53972,31.1679
209,23202,121.23296,31.0594
205,592,121.41056,31.17583
164,10691,121.41959,31.40609
163,44391,121.4662,31.22097
175,31684,121.3767,31.22347
173,45761,121.5168,31.24369
173,10051,121.50376,31.21635
211,14363,121.75124,31.0141
211,34831,121.74907,31.03635
182,46285,121.31062,31.19387
179,26871,121.5867,31.24653
211,33471,121.77759,31.05075
165,23493,121.23344,31.28256
219,47223,121.58659,31.195
169,30243,121.37157,31.21203
205,27472,121.41463,31.16851
174,10992,121.48557,31.25852
203,52123,121.36403,31.01315
181,22772,121.49467,31.28792
167,31664,121.44496,31.30369
174,32272,121.45647,31.27627
162,35873,121.62834,31.26365
167,52773,121.44713,31.24892
179,20521,121.58316,31.24625
211,47462,121.9276,30.9032
210,50291,121.44083,31.18111
163,21343,121.45573,31.22267
215,22461,121.39642,31.05424
171,26201,121.42631,31.23529
177,23421,121.59724,31.27526
210,46943,121.43325,31.19161
168,50462,121.41581,31.2896
172,48013,121.48841,31.3388
174,47731,121.48317,31.26899
163,31851,121.48208,31.21755
177,25571,121.54972,31.24172
173,20431,121.51417,31.22489
176,50183,121.50423,31.14892
170,26372,121.44479,31.22368
210,22401,121.43325,31.20564
169,20863,121.39893,31.1984
214,45811,121.4797,30.91885
172,11531,121.39608,31.31444
169,46441,121.31767,31.14035
172,931,121.51,31.3111
174,51512,121.48351,31.29443
205,28721,121.40441,31.17944
164,52022,121.40703,31.39047
204,10943,121.38633,31.17084
180,33731,121.35093,31.24417
214,13991,121.43091,30.96596
177,32672,121.57886,31.29632
213,10773,121.56499,31.08304
219,4242,121.57126,31.13064
202,62971,121.31261,31.0536
211,47723,121.87514,30.88087
175,28173,121.41192,31.21782
204,27432,121.381,31.17893
201,21482,121.31691,31.11531
162,51151,121.6995,31.2015
170,51463,121.53869,31.22411
162,31233,121.6109,31.1958
165,26723,121.21138,31.28826
218,33392,121.27881,31.17842
171,45081,121.42437,31.22856
218,23682,121.29494,31.19455
211,34982,121.89408,30.86437
218,20271,121.26689,31.09882
208,10142,121.44658,31.20778
211,30271,121.88892,30.87958
178,10071,121.30028,31.3825
165,21452,121.28267,31.27704
182,50201,121.36395,31.22016
170,11124,121.54087,31.23495
181,26231,121.51811,31.30417
173,45772,121.49675,31.24083
217,22462,121.01181,31.10821
180,1331,121.292,31.2913
182,20041,121.37917,31.23889
181,12572,121.528,31.2893
179,10102,121.58448,31.20049
217,11432,120.88518,31.1196
210,48622,121.45751,31.18113
212,31593,121.16119,31.1756
165,10543,121.18696,31.26027
173,10352,121.48916,31.22583
179,47433,121.55911,31.21561
182,30502,121.36704,31.25032
203,11142,121.39264,31.0683
170,27221,121.51511,31.21091
173,51442,121.51779,31.24404
204,30863,121.38097,31.16414
219,46351,121.61361,31.13998
208,10981,121.45071,31.21366
164,12042,121.29299,31.45365
180,12752,121.3439,31.36216
182,37024,121.32492,31.19669
167,21112,121.45008,31.25597
174,27683,121.47811,31.27148
162,31603,121.67874,31.23641
214,31021,121.43793,30.9649
182,33882,121.32221,31.22935
165,14313,121.26077,31.20517
210,25012,121.43747,31.20426
162,30871,121.60552,31.20608
173,25991,121.49826,31.24145
163,26524,121.47094,31.23601
202,14183,121.28163,30.69722
220,30073,121.43641,31.15642
173,31113,121.48798,31.22624
208,30291,121.46393,31.21678
182,22043,121.29774,31.20976
168,1891,121.41982,31.25678
206,23052,121.63798,31.18161
177,2232,121.57121,31.30659
208,30082,121.45806,31.20852
178,12233,121.23219,31.37389
182,31332,121.35558,31.2217
203,32253,121.59204,31.04233
165,10323,121.29524,31.23427
212,21661,121.12178,31.17749
215,50243,121.39102,31.0969
177,51051,121.51189,31.3764
161,12042,121.39671,31.65596
177,46312,121.55845,31.26087
207,11872,121.626,30.9212
181,32473,121.51967,31.30505
202,48082,121.33731,31.06186
213,20733,121.47122,31.1002
166,30543,121.535,31.2691
210,47291,121.43302,31.19615
165,11222,121.24078,31.28716
212,30311,121.13158,31.18863
174,21822,121.48124,31.25442
209,25381,121.20366,31.01566
169,35642,121.33151,31.20485
172,21891,121.54052,31.31619
181,46312,121.52325,31.30202
180,23271,121.29992,31.24397
168,21451,121.42337,31.26472
217,21732,121.05684,30.9643
175,10911,121.40069,31.24175
211,47291,121.93244,30.89149
175,48743,121.40699,31.21168
211,46682,121.76069,31.07294
208,30541,121.47244,31.20925
178,21781,121.19865,31.33867
214,23842,121.4683,30.97592
180,11012,121.36877,31.34857
175,38174,121.41192,31.21782
214,28352,121.30117,30.79861
179,52522,121.59255,31.24224
174,50141,121.48528,31.29694
171,10034,121.42863,31.23988
163,30371,121.46372,31.2405
172,10741,121.42621,31.30608
213,22852,121.49168,31.08692
205,44852,121.41833,31.18185
164,31972,121.47662,31.41177
166,21263,121.52458,31.28085
201,33101,121.35897,31.07235
211,10813,121.70905,31.05247
180,22533,121.35281,31.35984
208,38531,121.48768,31.19076
171,37792,121.44677,31.22837
173,46201,121.51735,31.24309
202,23101,121.33046,30.71577
181,32661,121.50775,31.30676
167,47174,121.43909,31.2807
214,47153,121.48368,30.91617
176,45561,121.50709,31.19738
172,25091,121.50143,31.33804
180,10172,121.30029,31.31284
201,52593,121.29003,31.10374
176,10103,121.54027,31.14305
212,13782,121.22636,31.18999
175,963,121.39168,31.21763
212,45131,121.22473,31.16278
209,20512,121.18281,31.02929
217,21163,121.044,30.9597
207,14033,121.63389,30.88412
213,31073,121.41337,31.11283
167,31611,121.4323,31.29883
204,52321,121.39084,31.11705
219,26293,121.61361,31.13998
173,11263,121.4968,31.21252
181,32732,121.52926,31.29357
208,47963,121.465,31.20702
203,31412,121.39738,31.00883
162,45611,121.69576,31.18581
206,32583,121.74048,31.18516
206,10392,121.64444,31.115
205,11781,121.38947,31.16674
172,113,121.52167,31.31833
176,20131,121.54472,31.15646
201,50133,121.35246,31.08253
217,11292,121.10667,31.00434
211,23381,121.90083,30.9525
169,30553,121.40278,31.20167
215,47051,121.40124,31.0984
168,11514,121.42093,31.24848
204,45382,121.33564,31.16664
163,31331,121.47437,31.22155
167,31832,121.43556,31.2603
171,51862,121.42199,31.227
165,1052,121.28963,31.23044
167,2823,121.44793,31.28157
208,23202,121.45371,31.21846
177,641,121.618,31.2962
