Time,MS,Frame Number,Direction,Message Type,Event,EventInfo,All-LAC,All-Cell Id,All-BSIC (Num),All-ARFCN BCCH,All-Longitude,All-Latitude,All-RxLev Full (dBm),All-RxLev Sub (dBm),All-RxQual Full,All-RxQual Sub,All-MS TxPower (dBm),All-Neighbor LAC (Sorted)[1],All-Neighbor LAC (Sorted)[2],All-Neighbor LAC (Sorted)[3],All-Neighbor LAC (Sorted)[4],All-Neighbor LAC (Sorted)[5],All-Neighbor LAC (Sorted)[6],All-Neighbor Cell Id (Sorted)[1],All-Neighbor Cell Id (Sorted)[2],All-Neighbor Cell Id (Sorted)[3],All-Neighbor Cell Id (Sorted)[4],All-Neighbor Cell Id (Sorted)[5],All-Neighbor Cell Id (Sorted)[6],All-Neighbor BSIC (Num) (Sorted)[1],All-Neighbor BSIC (Num) (Sorted)[2],All-Neighbor BSIC (Num) (Sorted)[3],All-Neighbor BSIC (Num) (Sorted)[4],All-Neighbor BSIC (Num) (Sorted)[5],All-Neighbor BSIC (Num) (Sorted)[6],All-Neighbor ARFCN (Sorted)[1],All-Neighbor ARFCN (Sorted)[2],All-Neighbor ARFCN (Sorted)[3],All-Neighbor ARFCN (Sorted)[4],All-Neighbor ARFCN (Sorted)[5],All-Neighbor ARFCN (Sorted)[6],All-Neighbor RxLev (dBm) (Sorted)[1],All-Neighbor RxLev (dBm) (Sorted)[2],All-Neighbor RxLev (dBm) (Sorted)[3],All-Neighbor RxLev (dBm) (Sorted)[4],All-Neighbor RxLev (dBm) (Sorted)[5],All-Neighbor RxLev (dBm) (Sorted)[6]
1440058404.0,1.0,1.0,1.0,1.0,1.0,1.0,167,10323,1.0,1.0,121.451654,31.244689,-60.5,-60.5,1.0,1.0,1.0,167,167,167,171,163,163,10323,10973,10321,10191,11811,10823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60.5,-60.5,-62.0,-63.5,-62.5,-63.5
1440058405.0,1.0,1.0,1.0,1.0,1.0,1.0,167,10323,1.0,1.0,121.451607,31.244736,-63.5,-63.5,1.0,1.0,1.0,167,167,167,167,163,-999,10323,10973,10321,11353,11811,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-63.5,-62.0,-64.0,-63.0,-64.5,0.0
1440023829.0,1.0,1.0,1.0,1.0,1.0,1.0,163,20322,1.0,1.0,121.464482,31.226368,-75.0,-75.0,1.0,1.0,1.0,163,163,163,163,163,-999,20322,45221,46541,20043,46251,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-75.0,-75.5,-77.0,-76.0,-77.5,0.0
1440023834.0,1.0,1.0,1.0,1.0,1.0,1.0,163,20872,1.0,1.0,121.463446,31.227863,-45.5,-45.5,1.0,1.0,1.0,163,163,-999,-999,-999,-999,20872,20874,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-45.5,-44.5,0.0,0.0,0.0,0.0
1440023837.0,1.0,1.0,1.0,1.0,1.0,1.0,163,20872,1.0,1.0,121.462954,31.228955,-54.5,-54.5,1.0,1.0,1.0,163,163,163,-999,-999,-999,20872,20871,21371,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.5,-57.5,-57.5,0.0,0.0,0.0
1440051783.0,1.0,1.0,1.0,1.0,1.0,1.0,163,50872,1.0,1.0,121.460968,31.229362,-63.5,-63.5,1.0,1.0,1.0,163,163,163,-999,-999,-999,50872,51142,50874,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-63.5,-64.5,-67.0,0.0,0.0,0.0
1440053924.0,1.0,1.0,1.0,1.0,1.0,1.0,171,31601,1.0,1.0,121.447974,31.236305,-55.5,-55.5,1.0,1.0,1.0,171,171,171,171,171,-999,31601,30783,31422,30782,31821,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-55.5,-54.0,-55.0,-58.0,-57.5,0.0
1440051963.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51142,1.0,1.0,121.457512,31.228821,-65.5,-65.5,1.0,1.0,1.0,163,171,163,163,163,-999,51142,50162,31082,50872,51663,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-65.5,-65.5,-65.5,-67.5,-67.5,0.0
1440051966.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51142,1.0,1.0,121.457383,31.228824,-67.0,-67.0,1.0,1.0,1.0,163,163,163,163,171,163,51142,51143,24284,31082,50162,50872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,-66.5,-65.5,-65.5,-66.5,-67.5
1440054542.0,1.0,1.0,1.0,1.0,1.0,1.0,163,51141,1.0,1.0,121.456079,31.23249,-56.5,-56.5,1.0,1.0,1.0,163,-999,-999,-999,-999,-999,51141,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.5,0.0,0.0,0.0,0.0,0.0
1440055047.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52463,1.0,1.0,121.458671,31.243081,-53.0,-53.0,1.0,1.0,1.0,167,167,163,163,-999,-999,52463,52513,51513,50823,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.0,-58.5,-52.5,-54.5,0.0,0.0
1440055049.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52463,1.0,1.0,121.458593,31.243273,-53.5,-53.5,1.0,1.0,1.0,167,167,163,163,-999,-999,52463,52513,51513,50823,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.5,-55.0,-55.5,-54.5,0.0,0.0
1440055142.0,1.0,1.0,1.0,1.0,1.0,1.0,167,22013,1.0,1.0,121.463143,31.246222,-42.0,-42.0,1.0,1.0,1.0,167,-999,-999,-999,-999,-999,22013,-999,-999,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-42.0,0.0,0.0,0.0,0.0,0.0
1440063499.0,1.0,1.0,1.0,1.0,1.0,1.0,167,52011,1.0,1.0,121.464932,31.246748,-57.5,-57.5,1.0,1.0,1.0,167,167,167,-999,-999,-999,52011,52013,51343,-999,-999,-999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-57.5,-57.0,-59.5,0.0,0.0,0.0
